participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.total_round_num,player.transcribed_text,player.cmp_dst,player.completed,player.num_rounds,group.id_in_subsession,group.total_round_num,subsession.round_number,subsession.total_round_num,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
114,o7bxr0pb,5f356a45273930520ded9451,0,114,115,dictator,submission_prolific,2022-01-30 21:20:50.564920,1,,,0.0,114,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
115,du22e9bq,5a127fc7c259f30001766641,0,114,115,dictator,submission_prolific,2022-01-30 21:20:57.870019,1,,,0.0,115,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
116,10rl6m4z,5dec6a96da522335df62a1b5,0,114,115,dictator,submission_prolific,2022-01-30 21:21:23.653071,1,,,0.0,116,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
117,9jav52g6,5b8845cd2fd5c7000101c463,0,114,115,dictator,submission_prolific,2022-01-30 21:21:38.342056,1,,,0.0,117,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
118,b1dlc3gm,61458a700c1c7e5863d36430,0,114,115,dictator,submission_prolific,2022-01-30 21:22:22.659979,1,,,0.0,118,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
119,xiquof6n,5f435707c9ed765971b13443,0,114,115,dictator,submission_prolific,2022-01-30 21:22:31.456396,1,,,0.0,119,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
120,yytxyj0v,6053fa19a8ec1c1580fabe2b,0,114,115,dictator,submission_prolific,2022-01-30 21:22:32.701852,1,,,0.0,120,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
121,39nlxszt,6108d9e45c65a1a0bc60c13c,0,114,115,dictator,submission_prolific,2022-01-30 21:22:55.681927,1,,,0.0,121,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
122,jgix38na,61280902667000b761f45570,0,114,115,dictator,submission_prolific,2022-01-30 21:23:00.622271,1,,,0.0,122,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
123,je0k7cef,60ca9b46986f81ab8f603a76,0,114,115,dictator,submission_prolific,2022-01-30 21:23:09.098744,1,,,0.0,123,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
124,6zozdn3g,5e68691662358c10f5adb901,0,114,115,dictator,submission_prolific,2022-01-30 21:23:21.080710,1,,,0.0,124,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
125,joefu5dh,60ffef81dfdb4a31c8b546cc,0,114,115,dictator,submission_prolific,2022-01-30 21:23:44.772035,1,,,0.0,125,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
126,xks5hbae,5b662445d6505f0001919e5c,0,114,115,dictator,submission_prolific,2022-01-30 21:23:53.714972,1,,,0.0,126,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
127,s62rgp1r,5ffd32803ca0be20d25e7ed3,0,114,115,dictator,submission_prolific,2022-01-30 21:24:00.944016,1,,,0.0,127,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
128,mr4gwdfh,5dd6a565f30aa662cba3d8de,0,1,115,start_cont,MyPage,2022-01-30 21:24:07.429373,1,,,0.0,128,,0.0,,,,0,0,1,,4,,u1vjsq99,,,,,0
129,31yvxtwl,5d0fc2558cf933001663c77b,0,114,115,dictator,submission_prolific,2022-01-30 21:24:16.902099,1,,,0.0,129,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
130,zcfh0lmg,60fe2fed581d95673bd181af,0,114,115,dictator,submission_prolific,2022-01-30 21:24:34.953136,1,,,0.0,130,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
131,3woluxih,5e29ada5d441690127fb5748,0,114,115,dictator,submission_prolific,2022-01-30 21:24:42.618816,1,,,0.0,131,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
132,o2h349jx,60fdca1a87839971dfef0270,0,114,115,dictator,submission_prolific,2022-01-30 21:24:57.691730,1,,,0.0,132,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
133,5hxj63qt,5fcdc6932df9dfcdf32fa3df,0,114,115,dictator,submission_prolific,2022-01-30 21:25:00.411169,1,,,0.0,133,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
134,n4oxomva,600ce60e21d8ec241417d3a4,0,114,115,dictator,submission_prolific,2022-01-30 21:25:16.144436,1,,,0.0,134,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
135,3qxajk3t,59102d52f601090001e80b82,0,114,115,dictator,submission_prolific,2022-01-30 21:25:36.004458,1,,,0.0,135,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
136,xezbjoxo,6153477de7f5a1ba93fc4f75,0,114,115,dictator,submission_prolific,2022-01-30 21:25:44.687177,1,,,0.0,136,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
137,fmdfpewy,6118ad8ee236d50188f3cd1b,0,114,115,dictator,submission_prolific,2022-01-30 21:25:44.960199,1,,,0.0,137,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
138,tfdu8rqr,5b6e92eaea3c210001a0fa78,0,114,115,dictator,submission_prolific,2022-01-30 21:25:57.364368,1,,,0.0,138,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
139,4p3qpkun,5cbe1b872edc3b00158aaf12,0,114,115,dictator,submission_prolific,2022-01-30 21:26:00.039570,1,,,0.0,139,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
140,5xnix5rn,5da64c3721d74a0016dfce74,0,114,115,dictator,submission_prolific,2022-01-30 21:26:51.390848,1,,,0.0,140,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
141,dgn5fw8d,61141391b248527d53b5799c,0,114,115,dictator,submission_prolific,2022-01-30 21:27:01.908024,1,,,0.0,141,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
142,ptsin3c9,615214b3f55c941b4aac4273,0,114,115,dictator,submission_prolific,2022-01-30 21:27:10.407837,1,,,0.0,142,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
143,coxdharu,5dceca79b988870144a19f89,0,114,115,dictator,submission_prolific,2022-01-30 21:27:19.514709,1,,,0.0,143,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
144,5ojemalu,60feeaff1dc2175994046b7c,0,114,115,dictator,submission_prolific,2022-01-30 21:27:24.943687,1,,,0.0,144,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
145,lmosqic6,61086cf33a1349376781f20e,0,114,115,dictator,submission_prolific,2022-01-30 21:27:27.910442,1,,,0.0,145,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
146,xe2akxs4,60ff9bdb708894398cb6fbf7,0,114,115,dictator,submission_prolific,2022-01-30 21:27:30.220052,1,,,0.0,146,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
147,qmo4l03f,5b180cd1db971600013d34cc,0,114,115,dictator,submission_prolific,2022-01-30 21:27:49.260256,1,,,0.0,147,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
148,n57dpq9r,60fdcc94fa6446ae6be6ddfe,0,114,115,dictator,submission_prolific,2022-01-30 21:27:56.778668,1,,,0.0,148,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
149,m51d0bn2,5df2f7674f849e20d6666704,0,114,115,dictator,submission_prolific,2022-01-30 21:28:30.930077,1,,,0.0,149,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
150,air6sp0b,5b3ae9ab1d4b680001695f8d,0,114,115,dictator,submission_prolific,2022-01-30 21:31:12.563197,1,,,0.0,150,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
151,yr69z45b,5deac17b3c27631ebb21b8f4,0,1,115,start_cont,MyPage,2022-01-30 21:31:13.945606,1,,,0.0,151,,0.0,,,,0,0,1,,4,,u1vjsq99,,,,,0
152,w2k3jof6,5dcca09d0a290092fb15449d,0,114,115,dictator,submission_prolific,2022-01-30 21:31:58.082221,1,,,0.0,152,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
153,lx7r74t1,5623f187ed6e5a0011c81083,0,114,115,dictator,submission_prolific,2022-01-30 21:33:06.295395,1,,,0.0,153,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
154,l5gy3vzp,5d0f644b5643a6000103cd24,0,114,115,dictator,submission_prolific,2022-01-30 21:33:16.094593,1,,,0.0,154,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
155,tuqa258z,615ce995f7827a42b1432be3,0,114,115,dictator,submission_prolific,2022-01-30 21:33:36.109724,1,,,0.0,155,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
156,zsohk92a,5c3a865019ceb400010c914a,0,2,115,start_cont,effort,2022-01-30 21:33:48.315203,1,,,0.0,156,,0.0,,,,0,0,1,,4,,u1vjsq99,,,,,0
157,vv00aeku,5e0d08e94f849e4a8cba7acd,0,114,115,dictator,submission_prolific,2022-01-30 21:33:58.186817,1,,,0.0,157,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
158,ip3617d6,5eaaa3dd401ccb01e69eadc8,0,114,115,dictator,submission_prolific,2022-01-30 21:34:14.493504,1,,,0.0,158,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
159,v3fyuvzv,60a2cbab9a74ddb09789cfa8,0,114,115,dictator,submission_prolific,2022-01-30 21:34:28.201658,1,,,0.0,159,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
160,zeytfh4x,60bd185bc08594fac51a7909,0,114,115,dictator,submission_prolific,2022-01-30 21:34:52.984894,1,,,0.0,160,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
161,jm3n718h,600edb0946cf807f2c08cf95,0,114,115,dictator,submission_prolific,2022-01-30 21:37:27.936843,1,,,0.0,161,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
162,ijeakiid,56a744ee5ad8d9000c970b07,0,114,115,dictator,submission_prolific,2022-01-30 21:37:32.867742,1,,,0.0,162,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
163,o6mbov7i,5ed6ad6d923c090fbbe04b2a,0,114,115,dictator,submission_prolific,2022-01-30 21:38:08.975132,1,,,0.0,163,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
164,ei2m8vik,5fbdc4f0784d3f225d8d96d1,0,114,115,dictator,submission_prolific,2022-01-30 21:38:24.521971,1,,,0.0,164,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
165,ux1sh4hj,610024e959ce4d541092bf1d,0,114,115,dictator,submission_prolific,2022-01-30 21:40:10.318742,1,,,0.0,165,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
166,twdam6d2,5f7bb6fdd30ef81a9ad511b0,0,3,115,start_cont,comprehension_test,2022-01-30 21:40:21.591576,1,,,0.0,166,,0.0,,,,0,0,1,,4,,u1vjsq99,,,,,0
167,6t5twq8f,5f56e1d1b72358165158550d,0,114,115,dictator,submission_prolific,2022-01-30 21:41:24.321697,1,,,0.0,167,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
168,r1pgfiky,606ce98ff96ae58d9b36e847,0,114,115,dictator,submission_prolific,2022-01-30 21:41:51.132786,1,,,0.0,168,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
169,1gsbcfgj,602f0ae20a29c4bca6e1ee7d,0,114,115,dictator,submission_prolific,2022-01-30 21:42:32.540954,1,,,0.0,169,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
170,pjv6lrmp,5cb5ff63931852001cf69b28,0,114,115,dictator,submission_prolific,2022-01-30 21:42:40.641435,1,,,0.0,170,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
171,4a9ro4wk,614e951047173bf040153e8e,0,114,115,dictator,submission_prolific,2022-01-30 21:42:41.892618,1,,,0.0,171,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
172,zmlxb6lv,60837036efbfa301ef4ac192,0,114,115,dictator,submission_prolific,2022-01-30 21:43:08.806548,1,,,0.0,172,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
173,ke2q8rkp,5edc203396a7278dd3c731ed,0,114,115,dictator,submission_prolific,2022-01-30 21:43:43.351761,1,,,0.0,173,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
174,1cxjy2xm,5c10809ec3871300012bef87,0,114,115,dictator,submission_prolific,2022-01-30 21:44:04.123938,1,,,0.0,174,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
175,0pb8yjw5,60245170efd32a12e9b699bc,0,114,115,dictator,submission_prolific,2022-01-30 21:44:11.909443,1,,,0.0,175,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
176,f2w2lqw9,5cb7d2f8f0e73600180b9555,0,114,115,dictator,submission_prolific,2022-01-30 21:46:01.877331,1,,,0.0,176,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
177,cldl28q3,61079572f96c850f028957ca,0,114,115,dictator,submission_prolific,2022-01-30 21:48:08.298048,1,,,0.0,177,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
178,x4smqul7,58afadc49f78e200018fa48d,0,114,115,dictator,submission_prolific,2022-01-30 21:48:30.960837,1,,,0.0,178,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
179,0314jjpi,5edbaae1b9f9f68349ce80f3,0,114,115,dictator,submission_prolific,2022-01-30 21:48:42.990078,1,,,0.0,179,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
180,oat94xfj,55a5f19bfdf99b28b5340d00,0,107,115,dictator,Wait_start_1,2022-01-30 21:49:24.403065,1,,,0.0,180,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
181,47yih0fz,613ea88e7cba1e666c555841,0,114,115,dictator,submission_prolific,2022-01-30 21:49:35.147348,1,,,0.0,181,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
182,cvxkizhf,5da57d17349a480019dc0b69,0,114,115,dictator,submission_prolific,2022-01-30 21:50:02.257728,1,,,0.0,182,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
183,oi8id9hx,5f31c7c8152f590f64c8e902,0,114,115,dictator,submission_prolific,2022-01-30 21:51:07.632633,1,,,0.0,183,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
184,k0r7yrdn,6139348ebc57a7de25346990,0,114,115,dictator,submission_prolific,2022-01-30 21:51:12.086007,1,,,0.0,184,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
185,7onqk6m5,6151f70bf945f8ed4230d867,0,114,115,dictator,submission_prolific,2022-01-30 21:51:27.122781,1,,,0.0,185,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
186,gs6hizjl,5f44c445cfb0a801244f652f,0,114,115,dictator,submission_prolific,2022-01-30 21:52:16.979854,1,,,0.0,186,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
187,n40saas8,5d9f4d5f3cac2b0016c79242,0,114,115,dictator,submission_prolific,2022-01-30 21:52:33.335135,1,,,0.0,187,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
188,l4w23q5j,61760b30f2c7886886924db1,0,114,115,dictator,submission_prolific,2022-01-30 21:52:42.492277,1,,,0.0,188,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
189,ssypx6p3,5f349bb8c0c95c21dda77b3c,0,114,115,dictator,submission_prolific,2022-01-30 21:53:09.893696,1,,,0.0,189,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
190,jm8idn5z,5ec63a2ce7e4bf000a0df40c,0,114,115,dictator,submission_prolific,2022-01-30 21:55:49.204011,1,,,0.0,190,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
191,q5won80l,5a6fec42ff6f2300013ee471,0,114,115,dictator,submission_prolific,2022-01-30 21:56:02.343719,1,,,0.0,191,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
192,9ackz7ap,6111119b601cb98e28289a46,0,114,115,dictator,submission_prolific,2022-01-30 21:56:11.183017,1,,,0.0,192,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
193,jnlr8sdr,5ce5e6c19c40b2001b3a031f,0,114,115,dictator,submission_prolific,2022-01-30 21:56:38.514833,1,,,0.0,193,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
194,8p8u7p1z,60baaa995c09d3162511871d,0,114,115,dictator,submission_prolific,2022-01-30 21:56:50.692723,1,,,0.0,194,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
195,2rvvqspw,610e25f9f9818357aca7dc5f,0,114,115,dictator,submission_prolific,2022-01-30 21:57:02.601344,1,,,0.0,195,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
196,a6pl43vx,5b4ccf677f4f6a0001a021f8,0,114,115,dictator,submission_prolific,2022-01-30 21:59:15.800883,1,,,0.0,196,,0.0,,HJ9PV,0,0,0,1,,4,,u1vjsq99,,,,,0
1,9lysuc4z,60dbe1ade399352be04a652d,0,114,115,dictator,submission_prolific,2022-01-30 20:40:28.840714,1,,,0.0,1,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
2,epz9qpw2,61001400237f51c3662bd5b4,0,114,115,dictator,submission_prolific,2022-01-30 20:40:39.892636,1,,,0.0,2,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
3,yyyq9rfa,5d0ed8b577178a00019f74b3,0,114,115,dictator,submission_prolific,2022-01-30 20:42:04.690406,1,,,0.0,3,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
4,d7xnp6t5,611884342da45986deaa204f,0,114,115,dictator,submission_prolific,2022-01-30 20:42:18.059383,1,,,0.0,4,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
5,u2dd80fq,60fdec362993efac7a618dfd,0,114,115,dictator,submission_prolific,2022-01-30 20:42:20.631104,1,,,0.0,5,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
6,mezy12y5,5dd8da70fef7c2880a12500d,0,114,115,dictator,submission_prolific,2022-01-30 20:42:30.130592,1,,,0.0,6,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
7,fmuz0364,5f21d6bc44cf1215fed5e534,0,114,115,dictator,submission_prolific,2022-01-30 20:42:58.116670,1,,,0.0,7,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
8,7i1od4t4,60fda965a6b7be7629d0be00,0,114,115,dictator,submission_prolific,2022-01-30 20:44:52.001016,1,,,0.0,8,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
9,melllt1p,614df85d8603811e25e84d17,0,114,115,dictator,submission_prolific,2022-01-30 20:47:27.090979,1,,,0.0,9,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
10,23djgpyb,5df5b73cd52c7b4021e0d0b6,0,114,115,dictator,submission_prolific,2022-01-30 20:47:35.325489,1,,,0.0,10,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
11,syc2p64f,5ec37264194de71cb7b82637,0,114,115,dictator,submission_prolific,2022-01-30 20:49:51.677477,1,,,0.0,11,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
12,f7wqi71j,60ceac2e9edfbb89436f4867,0,114,115,dictator,submission_prolific,2022-01-30 20:50:27.972537,1,,,0.0,12,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
13,xizqn3yh,6151d7e5e542dc73b5eaf5db,0,114,115,dictator,submission_prolific,2022-01-30 20:50:46.792181,1,,,0.0,13,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
14,a73utlnu,60ff82acec6d7fc4c4a08769,0,114,115,dictator,submission_prolific,2022-01-30 20:51:09.795998,1,,,0.0,14,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
15,rt8f0vwk,60fe2062f9a27921e0cf4211,0,114,115,dictator,submission_prolific,2022-01-30 20:52:32.270000,1,,,0.0,15,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
16,qxuiafjt,60fdbda119f6fbee6e8116a6,0,114,115,dictator,submission_prolific,2022-01-30 20:53:04.037556,1,,,0.0,16,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
17,8ulgl0uw,60fdd47cb6da7411e888e23c,0,114,115,dictator,submission_prolific,2022-01-30 20:53:31.161507,1,,,0.0,17,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
18,n0y8c438,5d9bdc6ff7bd5b001547ec77,0,114,115,dictator,submission_prolific,2022-01-30 20:54:22.328542,1,,,0.0,18,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
19,5esw5c85,60fccf14ec98489192e54358,0,114,115,dictator,submission_prolific,2022-01-30 20:55:52.086403,1,,,0.0,19,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
20,wxuk38yg,5b2914d57f78160001466c01,0,114,115,dictator,submission_prolific,2022-01-30 20:56:17.155890,1,,,0.0,20,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
21,hhie4d2n,614f7e1c941fd499dd553fd1,0,114,115,dictator,submission_prolific,2022-01-30 20:56:46.088334,1,,,0.0,21,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
22,agkskiev,5c994ca30225a000167bd288,0,114,115,dictator,submission_prolific,2022-01-30 20:57:26.242572,1,,,0.0,22,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
23,iokliuq0,60c8f631c054dc9a3315855e,0,114,115,dictator,submission_prolific,2022-01-30 20:57:40.600189,1,,,0.0,23,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
24,w7qzdzrc,5e16bce18dffa0c6f76cda9b,0,114,115,dictator,submission_prolific,2022-01-30 20:57:44.506011,1,,,0.0,24,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
25,ky25tq54,6117c7ca13e573569166d127,0,114,115,dictator,submission_prolific,2022-01-30 20:59:24.047153,1,,,0.0,25,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
26,nmgevc7l,58c84d506d1c600001a09319,0,64,115,exclusion_control,Introduction,2022-01-30 20:59:38.184197,1,,,0.0,26,,0.0,,,,0,0,1,,5,,u1vjsq99,,,,,0
27,8c2hd8vp,5d6420263e95f50001053ce4,0,114,115,dictator,submission_prolific,2022-01-30 20:59:42.040083,1,,,0.0,27,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
28,bhpvbdso,610351a3f6c1b632de5d0040,0,114,115,dictator,submission_prolific,2022-01-30 21:00:01.619296,1,,,0.0,28,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
29,i47gbl7g,60a2fae17fe95f27ca52e424,0,114,115,dictator,submission_prolific,2022-01-30 21:01:17.989138,1,,,0.0,29,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
30,ypvd7rfb,60f739a02be80f8a9108ae3d,0,114,115,dictator,submission_prolific,2022-01-30 21:02:00.874602,1,,,0.0,30,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
31,ico5xmz8,5f7d22898f1f7e1fa9dda650,0,114,115,dictator,submission_prolific,2022-01-30 21:02:02.305047,1,,,0.0,31,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
32,9hirz5nn,5d8a9a4e3ff02d00016fafca,0,114,115,dictator,submission_prolific,2022-01-30 21:02:02.507998,1,,,0.0,32,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
33,wiji112g,615cf2d3e9dfb81e7ef3668d,0,114,115,dictator,submission_prolific,2022-01-30 21:02:43.498244,1,,,0.0,33,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
34,p8uuggma,60fd99351090788eaebbda7b,0,114,115,dictator,submission_prolific,2022-01-30 21:02:46.489968,1,,,0.0,34,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
35,ab0iqp0s,606efc02131bf097def132a2,0,114,115,dictator,submission_prolific,2022-01-30 21:03:11.668359,1,,,0.0,35,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
36,24q885p6,5f39a97fb9eddd145dff233e,0,114,115,dictator,submission_prolific,2022-01-30 21:03:27.124438,1,,,0.0,36,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
37,acrmfao8,611f4f5b19a39508269149c5,0,114,115,dictator,submission_prolific,2022-01-30 21:03:34.478133,1,,,0.0,37,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
38,iw6bby1r,5ee0554d395f86389a14cc39,0,106,115,exclusion_control,survey,2022-01-30 21:03:57.362815,1,,,0.0,38,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
39,1g8lm84h,5ee9b7270e94f636a8e81ee4,0,114,115,dictator,submission_prolific,2022-01-30 21:03:58.594124,1,,,0.0,39,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
40,6pndzv7k,61089eb2f125d1eedafeae42,0,114,115,dictator,submission_prolific,2022-01-30 21:04:07.393315,1,,,0.0,40,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
41,qizyrx00,6025b3681ff1521a3369dffe,0,114,115,dictator,submission_prolific,2022-01-30 21:04:11.617731,1,,,0.0,41,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
42,9kz5zb56,60185baa7d10160c486bc4bc,0,114,115,dictator,submission_prolific,2022-01-30 21:04:23.245334,1,,,0.0,42,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
43,nntmbm4a,60fedfc700906f110c81310e,0,114,115,dictator,submission_prolific,2022-01-30 21:04:29.617268,1,,,0.0,43,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
44,p1d1mawj,6107272874f58769a86a21b9,0,114,115,dictator,submission_prolific,2022-01-30 21:04:35.129783,1,,,0.0,44,,0.0,,TSMS9,0,0,0,1,,5,,u1vjsq99,,,,,0
