participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.points,participant.first_income,participant.wait_page_arrival,participant.timeout_captcha,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,start_1.1.player.id_in_group,start_1.1.player.role,start_1.1.player.payoff,start_1.1.group.id_in_subsession,start_1.1.subsession.round_number,start.1.player.id_in_group,start.1.player.role,start.1.player.payoff,start.1.player.Instr1,start.1.player.Instr2,start.1.player.Instr3,start.1.player.Instr4,start.1.player.comp_clicks,start.1.group.id_in_subsession,start.1.subsession.round_number,start_cont.1.player.id_in_group,start_cont.1.player.role,start_cont.1.player.payoff,start_cont.1.player.Instr1,start_cont.1.player.Instr2,start_cont.1.player.Instr3,start_cont.1.player.Instr4,start_cont.1.player.comp_clicks,start_cont.1.player.position,start_cont.1.player.trying,start_cont.1.player.colour,start_cont.1.player.prolific_id,start_cont.1.group.id_in_subsession,start_cont.1.subsession.round_number,captcha_quiz_a.1.player.id_in_group,captcha_quiz_a.1.player.role,captcha_quiz_a.1.player.payoff,captcha_quiz_a.1.player.total_round_num,captcha_quiz_a.1.player.transcribed_text,captcha_quiz_a.1.player.cmp_dst,captcha_quiz_a.1.player.completed,captcha_quiz_a.1.player.num_rounds,captcha_quiz_a.1.group.id_in_subsession,captcha_quiz_a.1.group.total_round_num,captcha_quiz_a.1.subsession.round_number,captcha_quiz_a.1.subsession.total_round_num,captcha_quiz_a.2.player.id_in_group,captcha_quiz_a.2.player.role,captcha_quiz_a.2.player.payoff,captcha_quiz_a.2.player.total_round_num,captcha_quiz_a.2.player.transcribed_text,captcha_quiz_a.2.player.cmp_dst,captcha_quiz_a.2.player.completed,captcha_quiz_a.2.player.num_rounds,captcha_quiz_a.2.group.id_in_subsession,captcha_quiz_a.2.group.total_round_num,captcha_quiz_a.2.subsession.round_number,captcha_quiz_a.2.subsession.total_round_num,captcha_quiz_a.3.player.id_in_group,captcha_quiz_a.3.player.role,captcha_quiz_a.3.player.payoff,captcha_quiz_a.3.player.total_round_num,captcha_quiz_a.3.player.transcribed_text,captcha_quiz_a.3.player.cmp_dst,captcha_quiz_a.3.player.completed,captcha_quiz_a.3.player.num_rounds,captcha_quiz_a.3.group.id_in_subsession,captcha_quiz_a.3.group.total_round_num,captcha_quiz_a.3.subsession.round_number,captcha_quiz_a.3.subsession.total_round_num,captcha_quiz_a.4.player.id_in_group,captcha_quiz_a.4.player.role,captcha_quiz_a.4.player.payoff,captcha_quiz_a.4.player.total_round_num,captcha_quiz_a.4.player.transcribed_text,captcha_quiz_a.4.player.cmp_dst,captcha_quiz_a.4.player.completed,captcha_quiz_a.4.player.num_rounds,captcha_quiz_a.4.group.id_in_subsession,captcha_quiz_a.4.group.total_round_num,captcha_quiz_a.4.subsession.round_number,captcha_quiz_a.4.subsession.total_round_num,captcha_quiz_a.5.player.id_in_group,captcha_quiz_a.5.player.role,captcha_quiz_a.5.player.payoff,captcha_quiz_a.5.player.total_round_num,captcha_quiz_a.5.player.transcribed_text,captcha_quiz_a.5.player.cmp_dst,captcha_quiz_a.5.player.completed,captcha_quiz_a.5.player.num_rounds,captcha_quiz_a.5.group.id_in_subsession,captcha_quiz_a.5.group.total_round_num,captcha_quiz_a.5.subsession.round_number,captcha_quiz_a.5.subsession.total_round_num,captcha_quiz_a.6.player.id_in_group,captcha_quiz_a.6.player.role,captcha_quiz_a.6.player.payoff,captcha_quiz_a.6.player.total_round_num,captcha_quiz_a.6.player.transcribed_text,captcha_quiz_a.6.player.cmp_dst,captcha_quiz_a.6.player.completed,captcha_quiz_a.6.player.num_rounds,captcha_quiz_a.6.group.id_in_subsession,captcha_quiz_a.6.group.total_round_num,captcha_quiz_a.6.subsession.round_number,captcha_quiz_a.6.subsession.total_round_num,captcha_quiz_a.7.player.id_in_group,captcha_quiz_a.7.player.role,captcha_quiz_a.7.player.payoff,captcha_quiz_a.7.player.total_round_num,captcha_quiz_a.7.player.transcribed_text,captcha_quiz_a.7.player.cmp_dst,captcha_quiz_a.7.player.completed,captcha_quiz_a.7.player.num_rounds,captcha_quiz_a.7.group.id_in_subsession,captcha_quiz_a.7.group.total_round_num,captcha_quiz_a.7.subsession.round_number,captcha_quiz_a.7.subsession.total_round_num,captcha_quiz_a.8.player.id_in_group,captcha_quiz_a.8.player.role,captcha_quiz_a.8.player.payoff,captcha_quiz_a.8.player.total_round_num,captcha_quiz_a.8.player.transcribed_text,captcha_quiz_a.8.player.cmp_dst,captcha_quiz_a.8.player.completed,captcha_quiz_a.8.player.num_rounds,captcha_quiz_a.8.group.id_in_subsession,captcha_quiz_a.8.group.total_round_num,captcha_quiz_a.8.subsession.round_number,captcha_quiz_a.8.subsession.total_round_num,captcha_quiz_a.9.player.id_in_group,captcha_quiz_a.9.player.role,captcha_quiz_a.9.player.payoff,captcha_quiz_a.9.player.total_round_num,captcha_quiz_a.9.player.transcribed_text,captcha_quiz_a.9.player.cmp_dst,captcha_quiz_a.9.player.completed,captcha_quiz_a.9.player.num_rounds,captcha_quiz_a.9.group.id_in_subsession,captcha_quiz_a.9.group.total_round_num,captcha_quiz_a.9.subsession.round_number,captcha_quiz_a.9.subsession.total_round_num,captcha_quiz_a.10.player.id_in_group,captcha_quiz_a.10.player.role,captcha_quiz_a.10.player.payoff,captcha_quiz_a.10.player.total_round_num,captcha_quiz_a.10.player.transcribed_text,captcha_quiz_a.10.player.cmp_dst,captcha_quiz_a.10.player.completed,captcha_quiz_a.10.player.num_rounds,captcha_quiz_a.10.group.id_in_subsession,captcha_quiz_a.10.group.total_round_num,captcha_quiz_a.10.subsession.round_number,captcha_quiz_a.10.subsession.total_round_num,captcha_quiz_a.11.player.id_in_group,captcha_quiz_a.11.player.role,captcha_quiz_a.11.player.payoff,captcha_quiz_a.11.player.total_round_num,captcha_quiz_a.11.player.transcribed_text,captcha_quiz_a.11.player.cmp_dst,captcha_quiz_a.11.player.completed,captcha_quiz_a.11.player.num_rounds,captcha_quiz_a.11.group.id_in_subsession,captcha_quiz_a.11.group.total_round_num,captcha_quiz_a.11.subsession.round_number,captcha_quiz_a.11.subsession.total_round_num,captcha_quiz_a.12.player.id_in_group,captcha_quiz_a.12.player.role,captcha_quiz_a.12.player.payoff,captcha_quiz_a.12.player.total_round_num,captcha_quiz_a.12.player.transcribed_text,captcha_quiz_a.12.player.cmp_dst,captcha_quiz_a.12.player.completed,captcha_quiz_a.12.player.num_rounds,captcha_quiz_a.12.group.id_in_subsession,captcha_quiz_a.12.group.total_round_num,captcha_quiz_a.12.subsession.round_number,captcha_quiz_a.12.subsession.total_round_num,captcha_quiz_a.13.player.id_in_group,captcha_quiz_a.13.player.role,captcha_quiz_a.13.player.payoff,captcha_quiz_a.13.player.total_round_num,captcha_quiz_a.13.player.transcribed_text,captcha_quiz_a.13.player.cmp_dst,captcha_quiz_a.13.player.completed,captcha_quiz_a.13.player.num_rounds,captcha_quiz_a.13.group.id_in_subsession,captcha_quiz_a.13.group.total_round_num,captcha_quiz_a.13.subsession.round_number,captcha_quiz_a.13.subsession.total_round_num,captcha_quiz_a.14.player.id_in_group,captcha_quiz_a.14.player.role,captcha_quiz_a.14.player.payoff,captcha_quiz_a.14.player.total_round_num,captcha_quiz_a.14.player.transcribed_text,captcha_quiz_a.14.player.cmp_dst,captcha_quiz_a.14.player.completed,captcha_quiz_a.14.player.num_rounds,captcha_quiz_a.14.group.id_in_subsession,captcha_quiz_a.14.group.total_round_num,captcha_quiz_a.14.subsession.round_number,captcha_quiz_a.14.subsession.total_round_num,captcha_quiz_a.15.player.id_in_group,captcha_quiz_a.15.player.role,captcha_quiz_a.15.player.payoff,captcha_quiz_a.15.player.total_round_num,captcha_quiz_a.15.player.transcribed_text,captcha_quiz_a.15.player.cmp_dst,captcha_quiz_a.15.player.completed,captcha_quiz_a.15.player.num_rounds,captcha_quiz_a.15.group.id_in_subsession,captcha_quiz_a.15.group.total_round_num,captcha_quiz_a.15.subsession.round_number,captcha_quiz_a.15.subsession.total_round_num,captcha_quiz_a.16.player.id_in_group,captcha_quiz_a.16.player.role,captcha_quiz_a.16.player.payoff,captcha_quiz_a.16.player.total_round_num,captcha_quiz_a.16.player.transcribed_text,captcha_quiz_a.16.player.cmp_dst,captcha_quiz_a.16.player.completed,captcha_quiz_a.16.player.num_rounds,captcha_quiz_a.16.group.id_in_subsession,captcha_quiz_a.16.group.total_round_num,captcha_quiz_a.16.subsession.round_number,captcha_quiz_a.16.subsession.total_round_num,captcha_quiz_a.17.player.id_in_group,captcha_quiz_a.17.player.role,captcha_quiz_a.17.player.payoff,captcha_quiz_a.17.player.total_round_num,captcha_quiz_a.17.player.transcribed_text,captcha_quiz_a.17.player.cmp_dst,captcha_quiz_a.17.player.completed,captcha_quiz_a.17.player.num_rounds,captcha_quiz_a.17.group.id_in_subsession,captcha_quiz_a.17.group.total_round_num,captcha_quiz_a.17.subsession.round_number,captcha_quiz_a.17.subsession.total_round_num,captcha_quiz_a.18.player.id_in_group,captcha_quiz_a.18.player.role,captcha_quiz_a.18.player.payoff,captcha_quiz_a.18.player.total_round_num,captcha_quiz_a.18.player.transcribed_text,captcha_quiz_a.18.player.cmp_dst,captcha_quiz_a.18.player.completed,captcha_quiz_a.18.player.num_rounds,captcha_quiz_a.18.group.id_in_subsession,captcha_quiz_a.18.group.total_round_num,captcha_quiz_a.18.subsession.round_number,captcha_quiz_a.18.subsession.total_round_num,captcha_quiz_a.19.player.id_in_group,captcha_quiz_a.19.player.role,captcha_quiz_a.19.player.payoff,captcha_quiz_a.19.player.total_round_num,captcha_quiz_a.19.player.transcribed_text,captcha_quiz_a.19.player.cmp_dst,captcha_quiz_a.19.player.completed,captcha_quiz_a.19.player.num_rounds,captcha_quiz_a.19.group.id_in_subsession,captcha_quiz_a.19.group.total_round_num,captcha_quiz_a.19.subsession.round_number,captcha_quiz_a.19.subsession.total_round_num,captcha_quiz_a.20.player.id_in_group,captcha_quiz_a.20.player.role,captcha_quiz_a.20.player.payoff,captcha_quiz_a.20.player.total_round_num,captcha_quiz_a.20.player.transcribed_text,captcha_quiz_a.20.player.cmp_dst,captcha_quiz_a.20.player.completed,captcha_quiz_a.20.player.num_rounds,captcha_quiz_a.20.group.id_in_subsession,captcha_quiz_a.20.group.total_round_num,captcha_quiz_a.20.subsession.round_number,captcha_quiz_a.20.subsession.total_round_num,captcha_quiz_a.21.player.id_in_group,captcha_quiz_a.21.player.role,captcha_quiz_a.21.player.payoff,captcha_quiz_a.21.player.total_round_num,captcha_quiz_a.21.player.transcribed_text,captcha_quiz_a.21.player.cmp_dst,captcha_quiz_a.21.player.completed,captcha_quiz_a.21.player.num_rounds,captcha_quiz_a.21.group.id_in_subsession,captcha_quiz_a.21.group.total_round_num,captcha_quiz_a.21.subsession.round_number,captcha_quiz_a.21.subsession.total_round_num,captcha_quiz_a.22.player.id_in_group,captcha_quiz_a.22.player.role,captcha_quiz_a.22.player.payoff,captcha_quiz_a.22.player.total_round_num,captcha_quiz_a.22.player.transcribed_text,captcha_quiz_a.22.player.cmp_dst,captcha_quiz_a.22.player.completed,captcha_quiz_a.22.player.num_rounds,captcha_quiz_a.22.group.id_in_subsession,captcha_quiz_a.22.group.total_round_num,captcha_quiz_a.22.subsession.round_number,captcha_quiz_a.22.subsession.total_round_num,captcha_quiz_a.23.player.id_in_group,captcha_quiz_a.23.player.role,captcha_quiz_a.23.player.payoff,captcha_quiz_a.23.player.total_round_num,captcha_quiz_a.23.player.transcribed_text,captcha_quiz_a.23.player.cmp_dst,captcha_quiz_a.23.player.completed,captcha_quiz_a.23.player.num_rounds,captcha_quiz_a.23.group.id_in_subsession,captcha_quiz_a.23.group.total_round_num,captcha_quiz_a.23.subsession.round_number,captcha_quiz_a.23.subsession.total_round_num,captcha_quiz_a.24.player.id_in_group,captcha_quiz_a.24.player.role,captcha_quiz_a.24.player.payoff,captcha_quiz_a.24.player.total_round_num,captcha_quiz_a.24.player.transcribed_text,captcha_quiz_a.24.player.cmp_dst,captcha_quiz_a.24.player.completed,captcha_quiz_a.24.player.num_rounds,captcha_quiz_a.24.group.id_in_subsession,captcha_quiz_a.24.group.total_round_num,captcha_quiz_a.24.subsession.round_number,captcha_quiz_a.24.subsession.total_round_num,captcha_quiz_a.25.player.id_in_group,captcha_quiz_a.25.player.role,captcha_quiz_a.25.player.payoff,captcha_quiz_a.25.player.total_round_num,captcha_quiz_a.25.player.transcribed_text,captcha_quiz_a.25.player.cmp_dst,captcha_quiz_a.25.player.completed,captcha_quiz_a.25.player.num_rounds,captcha_quiz_a.25.group.id_in_subsession,captcha_quiz_a.25.group.total_round_num,captcha_quiz_a.25.subsession.round_number,captcha_quiz_a.25.subsession.total_round_num,captcha_quiz_a.26.player.id_in_group,captcha_quiz_a.26.player.role,captcha_quiz_a.26.player.payoff,captcha_quiz_a.26.player.total_round_num,captcha_quiz_a.26.player.transcribed_text,captcha_quiz_a.26.player.cmp_dst,captcha_quiz_a.26.player.completed,captcha_quiz_a.26.player.num_rounds,captcha_quiz_a.26.group.id_in_subsession,captcha_quiz_a.26.group.total_round_num,captcha_quiz_a.26.subsession.round_number,captcha_quiz_a.26.subsession.total_round_num,captcha_quiz_a.27.player.id_in_group,captcha_quiz_a.27.player.role,captcha_quiz_a.27.player.payoff,captcha_quiz_a.27.player.total_round_num,captcha_quiz_a.27.player.transcribed_text,captcha_quiz_a.27.player.cmp_dst,captcha_quiz_a.27.player.completed,captcha_quiz_a.27.player.num_rounds,captcha_quiz_a.27.group.id_in_subsession,captcha_quiz_a.27.group.total_round_num,captcha_quiz_a.27.subsession.round_number,captcha_quiz_a.27.subsession.total_round_num,captcha_quiz_a.28.player.id_in_group,captcha_quiz_a.28.player.role,captcha_quiz_a.28.player.payoff,captcha_quiz_a.28.player.total_round_num,captcha_quiz_a.28.player.transcribed_text,captcha_quiz_a.28.player.cmp_dst,captcha_quiz_a.28.player.completed,captcha_quiz_a.28.player.num_rounds,captcha_quiz_a.28.group.id_in_subsession,captcha_quiz_a.28.group.total_round_num,captcha_quiz_a.28.subsession.round_number,captcha_quiz_a.28.subsession.total_round_num,captcha_quiz_a.29.player.id_in_group,captcha_quiz_a.29.player.role,captcha_quiz_a.29.player.payoff,captcha_quiz_a.29.player.total_round_num,captcha_quiz_a.29.player.transcribed_text,captcha_quiz_a.29.player.cmp_dst,captcha_quiz_a.29.player.completed,captcha_quiz_a.29.player.num_rounds,captcha_quiz_a.29.group.id_in_subsession,captcha_quiz_a.29.group.total_round_num,captcha_quiz_a.29.subsession.round_number,captcha_quiz_a.29.subsession.total_round_num,captcha_quiz_a.30.player.id_in_group,captcha_quiz_a.30.player.role,captcha_quiz_a.30.player.payoff,captcha_quiz_a.30.player.total_round_num,captcha_quiz_a.30.player.transcribed_text,captcha_quiz_a.30.player.cmp_dst,captcha_quiz_a.30.player.completed,captcha_quiz_a.30.player.num_rounds,captcha_quiz_a.30.group.id_in_subsession,captcha_quiz_a.30.group.total_round_num,captcha_quiz_a.30.subsession.round_number,captcha_quiz_a.30.subsession.total_round_num,exclusion.1.player.id_in_group,exclusion.1.player.role,exclusion.1.player.payoff,exclusion.1.player.points,exclusion.1.player.payoff2,exclusion.1.player.first_benef,exclusion.1.player.P1_initial,exclusion.1.player.P2_initial,exclusion.1.player.P3_initial,exclusion.1.player.P4_initial,exclusion.1.player.P1_luck,exclusion.1.player.P2_luck,exclusion.1.player.P3_luck,exclusion.1.player.P4_luck,exclusion.1.player.first_income,exclusion.1.player.exclusion,exclusion.1.player.inclusion,exclusion.1.player.own_team,exclusion.1.player.other_team,exclusion.1.player.fair,exclusion.1.player.fair_benef,exclusion.1.player.fair_benef_own,exclusion.1.player.fair_benef_other,exclusion.1.player.rejected,exclusion.1.player.happy,exclusion.1.player.well_being,exclusion.1.player.colour,exclusion.1.player.position,exclusion.1.player.luck,exclusion.1.player.initial,exclusion.1.player.first_role,exclusion.1.group.id_in_subsession,exclusion.1.group.P1_1,exclusion.1.group.P2_1,exclusion.1.group.P3_1,exclusion.1.group.P4_1,exclusion.1.group.benef_2,exclusion.1.group.P1_2,exclusion.1.group.P2_2,exclusion.1.group.P3_2,exclusion.1.group.P4_2,exclusion.1.group.benef_3,exclusion.1.group.P1_3,exclusion.1.group.P2_3,exclusion.1.group.P3_3,exclusion.1.group.P4_3,exclusion.1.group.benef_4,exclusion.1.group.P1_4,exclusion.1.group.P2_4,exclusion.1.group.P3_4,exclusion.1.group.P4_4,exclusion.1.group.benef_5,exclusion.1.group.P1_5,exclusion.1.group.P2_5,exclusion.1.group.P3_5,exclusion.1.group.P4_5,exclusion.1.group.benef_6,exclusion.1.group.P1_6,exclusion.1.group.P2_6,exclusion.1.group.P3_6,exclusion.1.group.P4_6,exclusion.1.group.benef_7,exclusion.1.group.P1_7,exclusion.1.group.P2_7,exclusion.1.group.P3_7,exclusion.1.group.P4_7,exclusion.1.group.benef_8,exclusion.1.group.P1_8,exclusion.1.group.P2_8,exclusion.1.group.P3_8,exclusion.1.group.P4_8,exclusion.1.group.benef_9,exclusion.1.group.P1_9,exclusion.1.group.P2_9,exclusion.1.group.P3_9,exclusion.1.group.P4_9,exclusion.1.group.benef_10,exclusion.1.group.P1_10,exclusion.1.group.P2_10,exclusion.1.group.P3_10,exclusion.1.group.P4_10,exclusion.1.group.benef_11,exclusion.1.group.P1_11,exclusion.1.group.P2_11,exclusion.1.group.P3_11,exclusion.1.group.P4_11,exclusion.1.group.benef_12,exclusion.1.group.P1_12,exclusion.1.group.P2_12,exclusion.1.group.P3_12,exclusion.1.group.P4_12,exclusion.1.group.benef_13,exclusion.1.group.P1_13,exclusion.1.group.P2_13,exclusion.1.group.P3_13,exclusion.1.group.P4_13,exclusion.1.group.benef_14,exclusion.1.group.P1_14,exclusion.1.group.P2_14,exclusion.1.group.P3_14,exclusion.1.group.P4_14,exclusion.1.group.benef_15,exclusion.1.group.P1_15,exclusion.1.group.P2_15,exclusion.1.group.P3_15,exclusion.1.group.P4_15,exclusion.1.group.benef_16,exclusion.1.group.P1_16,exclusion.1.group.P2_16,exclusion.1.group.P3_16,exclusion.1.group.P4_16,exclusion.1.group.benef_17,exclusion.1.group.P1_17,exclusion.1.group.P2_17,exclusion.1.group.P3_17,exclusion.1.group.P4_17,exclusion.1.group.benef_18,exclusion.1.group.P1_18,exclusion.1.group.P2_18,exclusion.1.group.P3_18,exclusion.1.group.P4_18,exclusion.1.group.benef_19,exclusion.1.group.P1_19,exclusion.1.group.P2_19,exclusion.1.group.P3_19,exclusion.1.group.P4_19,exclusion.1.group.benef_20,exclusion.1.subsession.round_number,dictator.1.player.id_in_group,dictator.1.player.role,dictator.1.player.payoff,dictator.1.player.payoff1,dictator.1.player.points,dictator.1.player.first_income,dictator.1.player.payoffin,dictator.1.player.send_proxy,dictator.1.player.easy,dictator.1.player.comments,dictator.1.player.age,dictator.1.player.gender,dictator.1.player.edu,dictator.1.group.id_in_subsession,dictator.1.group.sent,dictator.1.subsession.round_number,solo.1.player.id_in_group,solo.1.player.role,solo.1.player.payoff,solo.1.group.id_in_subsession,solo.1.subsession.round_number
1,b5eh329j,616319197a2844cc7ffbcd76,0,116,117,dictator,survey_end,2022-01-21 19:23:37.035184,1,,,0.0,18.0,0.0,1642793027.799504,1642793470.5425043,s212bl11,,,,,0,1.0,exclusion,0.1,1,,0.0,1,1,2,,0.0,,,,,,2,1,1,,0.0,2,1,2,1,1,,,,616319197a2844cc7ffbcd76,1,1,1,,0.0,,W93BX,0,0,0,1,,1,,1,,0.0,,JA3V8,0,0,0,1,,2,,1,,0.0,,RBSKW,0,0,0,1,,3,,1,,0.0,,HJ9PV,0,0,0,1,,4,,1,,0.0,,TSMS9,0,0,0,1,,5,,1,,0.0,,459CT,0,0,0,1,,6,,1,,0.0,,R84CH,0,0,0,1,,7,,1,,0.0,,D4TSH,0,0,0,1,,8,,1,,0.0,,3M56R,0,0,0,1,,9,,1,,0.0,,HAPK3,0,0,0,1,,10,,1,,0.0,,VSJS,0,0,0,1,,11,,1,,0.0,,CJR69H,0,0,0,1,,12,,1,,0.0,,YBJWY,0,0,0,1,,13,,1,,0.0,,BD8W,0,0,0,1,,14,,1,,0.0,,ARKUH,0,0,0,1,,15,,1,,0.0,,PRRCBU,0,0,0,1,,16,,1,,0.0,,WPVA,0,0,0,1,,17,,1,,0.0,,VEHKX,0,0,0,1,,18,,1,,0.0,,5UDWEJ,0,0,0,1,,19,,1,,0.0,,5RRT9R,0,0,0,1,,20,,1,,0.0,,8NWTTS,0,0,0,1,,21,,1,,0.0,,CSBHT,0,0,0,1,,22,,1,,0.0,,U5BS89,0,0,0,1,,23,,1,,0.0,,KR9RY,0,0,0,1,,24,,1,,0.0,,WNW6,0,0,0,1,,25,,1,,0.0,,TYXXWS,0,0,0,1,,26,,1,,0.0,,SRXK,0,0,0,1,,27,,1,,0.0,,36HX,0,0,0,1,,28,,1,,0.0,,KVW34,0,0,0,1,,29,,1,,0.0,,SE9K,0,0,0,1,,30,,1,,0.0,18.0,,4,0,0,0,2,,,,,0.0,1,4,,,3,3,3,2,4,8,6,Green,Non-beneficiary,,,,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,1,,0.0,6,,,,,,,,,,4,4,1,1,,0.0,1,1
2,9cut4edv,5bb3afc465f24700015d5aab,0,116,117,dictator,survey_end,2022-01-21 19:23:46.523354,1,,,0.0,2.0,0.0,1642793031.8000832,1642793479.854845,s212bl11,,,,,0,1.0,exclusion,0.1,2,,0.0,1,1,1,,0.0,,,,,,2,1,2,,0.0,2,1,2,1,1,,,,5bb3afc465f24700015d5aab,1,1,2,,0.0,,W93BX,0,0,0,1,,1,,2,,0.0,,JA3V8,0,0,0,1,,2,,2,,0.0,,RBSKW,0,0,0,1,,3,,2,,0.0,,HJ9PV,0,0,0,1,,4,,2,,0.0,,TSMS9,0,0,0,1,,5,,2,,0.0,,459CT,0,0,0,1,,6,,2,,0.0,,R84CH,0,0,0,1,,7,,2,,0.0,,D4TSH,0,0,0,1,,8,,2,,0.0,,3M56R,0,0,0,1,,9,,2,,0.0,,HAPK3,0,0,0,1,,10,,2,,0.0,,VSJS,0,0,0,1,,11,,2,,0.0,,CJR69H,0,0,0,1,,12,,2,,0.0,,YBJWY,0,0,0,1,,13,,2,,0.0,,BD8W,0,0,0,1,,14,,2,,0.0,,ARKUH,0,0,0,1,,15,,2,,0.0,,PRRCBU,0,0,0,1,,16,,2,,0.0,,WPVA,0,0,0,1,,17,,2,,0.0,,VEHKX,0,0,0,1,,18,,2,,0.0,,5UDWEJ,0,0,0,1,,19,,2,,0.0,,5RRT9R,0,0,0,1,,20,,2,,0.0,,8NWTTS,0,0,0,1,,21,,2,,0.0,,CSBHT,0,0,0,1,,22,,2,,0.0,,U5BS89,0,0,0,1,,23,,2,,0.0,,KR9RY,0,0,0,1,,24,,2,,0.0,,WNW6,0,0,0,1,,25,,2,,0.0,,TYXXWS,0,0,0,1,,26,,2,,0.0,,SRXK,0,0,0,1,,27,,2,,0.0,,36HX,0,0,0,1,,28,,2,,0.0,,KVW34,0,0,0,1,,29,,2,,0.0,,SE9K,0,0,0,1,,30,,2,,0.0,2.0,,4,0,0,0,2,,,,,0.0,5,1,,,4,4,3,3,2,7,5,Purple,Non-beneficiary,,,,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,2,,0.0,4,,,,5,,,,,,4,4,1,2,,0.0,1,1
3,sjelrbgh,5f536bf48647e367a4653085,0,114,117,dictator,Wait_start,2022-01-21 19:24:42.593924,1,,,0.0,18.0,0.0,1642793088.5975506,1642793449.1853838,s212bl11,,,,,0,1.0,exclusion,0.1,3,,0.0,1,1,3,,0.0,,,,,,2,1,3,,0.0,2,1,2,1,1,,,,5f536bf48647e367a4653085,1,1,3,,0.0,,W93BX,0,0,0,1,,1,,3,,0.0,,JA3V8,0,0,0,1,,2,,3,,0.0,,RBSKW,0,0,0,1,,3,,3,,0.0,,HJ9PV,0,0,0,1,,4,,3,,0.0,,TSMS9,0,0,0,1,,5,,3,,0.0,,459CT,0,0,0,1,,6,,3,,0.0,,R84CH,0,0,0,1,,7,,3,,0.0,,D4TSH,0,0,0,1,,8,,3,,0.0,,3M56R,0,0,0,1,,9,,3,,0.0,,HAPK3,0,0,0,1,,10,,3,,0.0,,VSJS,0,0,0,1,,11,,3,,0.0,,CJR69H,0,0,0,1,,12,,3,,0.0,,YBJWY,0,0,0,1,,13,,3,,0.0,,BD8W,0,0,0,1,,14,,3,,0.0,,ARKUH,0,0,0,1,,15,,3,,0.0,,PRRCBU,0,0,0,1,,16,,3,,0.0,,WPVA,0,0,0,1,,17,,3,,0.0,,VEHKX,0,0,0,1,,18,,3,,0.0,,5UDWEJ,0,0,0,1,,19,,3,,0.0,,5RRT9R,0,0,0,1,,20,,3,,0.0,,8NWTTS,0,0,0,1,,21,,3,,0.0,,CSBHT,0,0,0,1,,22,,3,,0.0,,U5BS89,0,0,0,1,,23,,3,,0.0,,KR9RY,0,0,0,1,,24,,3,,0.0,,WNW6,0,0,0,1,,25,,3,,0.0,,TYXXWS,0,0,0,1,,26,,3,,0.0,,SRXK,0,0,0,1,,27,,3,,0.0,,,,0,0,1,,28,,3,,0.0,,,,0,0,1,,29,,3,,0.0,,,,0,0,1,,30,,3,,0.0,18.0,,4,0,0,0,2,,,,,0.0,1,5,,,2,1,2,5,4,7,9,Green,Non-beneficiary,,,,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,1,0,3,1,2,,0.0,,,,,0,,,,,,12,,1,3,,0.0,1,1
